candidate_key,source_context,source_sheet,source_rows,vendor_key_candidate,vendor_key_confirmed,brand_candidate,brand_confirmed,category_tags_candidate,category_tags_confirmed,source_product_or_type,product_name_confirmed,sku_confirmed,motif_candidate,reference_url_candidate,folder_url_candidate,price_before_discount,price_after_discount,price_unit,material_status,bq_status,blocker_reasons,decision_notes
matcand_list_r0476,LIST_DIRECTORY,List,476,ven_c1ab493c45f7,,Wisma Sehati,,Finishing|Ceramics - Tiles - Bathroom Accessories - 3D wall panel,,Ceramics - Tiles - Bathroom Accessories - 3D wall panel,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0477,LIST_DIRECTORY,List,477,ven_f9d6b98f4733,,KKPL Indonesia,,Lighting,,,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0478,LIST_DIRECTORY,List,478,ven_cc2ecce83f84,,Every collection,,Furniture|Loose Furniture (Sofa|Chair|Table|Cabinet),,"Loose Furniture (Sofa, Chair, Table, Cabinet)",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0479,LIST_DIRECTORY,List,479,ven_5d557e2a8d36,,Inovasi Adiwarna Raya,,Electronic|Indoor Display,,Indoor Display,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0480,LIST_DIRECTORY,List,480,ven_6e8d4a745c3f,,Lb.interiorceiling,,Lighting|Barisol,,Barisol,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0481,LIST_DIRECTORY,List,481,ven_e0f8a1476969,,Selia Project,,Finishing|Custom Rattan,,Custom Rattan,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0482,LIST_DIRECTORY,List,482,ven_ab48de55bc94,,Luxmenn,,Lighting|Ceiling light - downlight - striplight - Led strip,,Ceiling light - downlight - striplight - Led strip,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0483,LIST_DIRECTORY,List,483,,,Arwana Ceramics,,Flooring|Ceramics,,Ceramics,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor belum terkonfirmasi; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0484,LIST_DIRECTORY,List,484,,,Roca,,Sanitary|Faucet - Basin - Closset,,Faucet - Basin - Closset,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor belum terkonfirmasi; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_sample_9dd44bd12f0f,PHYSICAL_SAMPLE,Sheet1,4,,,Artile,,Tile,,Cosmo,,,spring,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_5769414557ec,PHYSICAL_SAMPLE,Sheet1,5,,,Artile,,Tile,,Terrain,,,Montana,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_af6dfbad2aed,PHYSICAL_SAMPLE,Sheet1,6,,,Artile,,Tile,,Cosmo,,,Summer,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_6ef5d8e04e47,PHYSICAL_SAMPLE,Sheet1,7,,,Artile,,Tile,,Terrain,,,Gravel,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_afc733641024,PHYSICAL_SAMPLE,Sheet1,8,,,Artile,,Tile,,Cosmo,,,Winter,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_9fc6f03f9c31,PHYSICAL_SAMPLE,Sheet1,9,,,Artile,,Tile,,Cosmo,,,Blossom,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_dc7aff87a746,PHYSICAL_SAMPLE,Sheet1,10,,,Artile,,Tile,,Forte,,,Colori,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a68664b2a8ce,PHYSICAL_SAMPLE,Sheet1,11;35,,,Artile,,Tile,,Terrain,,,Brezza,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_f9eab28842b2,PHYSICAL_SAMPLE,Sheet1,12,,,Artile,,Tile,,Forte,,,Dusk,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_8fa73167aa97,PHYSICAL_SAMPLE,Sheet1,13;32,,,Artile,,Tile,,Sanctuary,,,Sanctum,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_5bc101c5c1b2,PHYSICAL_SAMPLE,Sheet1,14;31,,,Artile,,Tile,,Sanctuary,,,Haven,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ebf2bf1aa309,PHYSICAL_SAMPLE,Sheet1,15,,,Artile,,Tile,,Sanctuary,,,Gain,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_071c287b7af8,PHYSICAL_SAMPLE,Sheet1,16,,,Artile,,Tile,,Maison,,,White Birch Wood,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_21b70202d953,PHYSICAL_SAMPLE,Sheet1,17;29,,,Artile,,Tile,,Sanctuary,,,Space,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_8e0078698a21,PHYSICAL_SAMPLE,Sheet1,18,,,Artile,,Tile,,Forte,,,Dawn,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_24555ca7eda0,PHYSICAL_SAMPLE,Sheet1,19,,,Artile,,Tile,,Maison,,,Brown Pine wood,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_2ac8def619c1,PHYSICAL_SAMPLE,Sheet1,20,,,Artile,,Tile,,Outback,,,Wombat,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_c185ecc6be4a,PHYSICAL_SAMPLE,Sheet1,21,,,Artile,,Tile,,Outback,,,Brumby,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_39eced7624b4,PHYSICAL_SAMPLE,Sheet1,22,,,Artile,,Tile,,Outback,,,Wallaby,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_893c144ef6eb,PHYSICAL_SAMPLE,Sheet1,23,,,Artile,,Tile,,Outback,,,Dingo,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_98608077afad,PHYSICAL_SAMPLE,Sheet1,24,,,Salsa,,Tile,,Oasis,,,Pearl white,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a569fbc07927,PHYSICAL_SAMPLE,Sheet1,25,,,Salsa,,Tile,,Crystal,,,Pearl white,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_f0cf8f56858a,PHYSICAL_SAMPLE,Sheet1,26,,,Artile,,Tile,,Maison,,,Natural oak wood,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_30513410dbd0,PHYSICAL_SAMPLE,Sheet1,27;33,,,Artile,,Tile,,Sanctuary,,,Nebula,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_5f4b563018f3,PHYSICAL_SAMPLE,Sheet1,28,,,Artile,,Tile,,Sanctuary,,,Gaia,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ce0a1f13daf2,PHYSICAL_SAMPLE,Sheet1,30,,,Artile,,Tile,,Sanctuary,,,Stella,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_b5207ebf0de7,PHYSICAL_SAMPLE,Sheet1,34,,,Artile,,Tile,,Forte,,,Vivo,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_299f21d1682c,PHYSICAL_SAMPLE,Sheet1,36,,,Mozza tile,,Tile,,Glossy,,,pink,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_568b926d4a53,PHYSICAL_SAMPLE,Sheet1,37,,,Mozza tile,,Tile,,Celine peach,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ecf9a75d9888,PHYSICAL_SAMPLE,Sheet1,38,,,,,Tile,,21S553,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_edab461abf1a,PHYSICAL_SAMPLE,Sheet1,39,,,,,Tile,,18S530,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List; Brand kosong,
matcand_sample_03609d31b739,PHYSICAL_SAMPLE,Sheet1,40,ven_b8b22aedc372,,Venus,,Tile,,Takko Sqaure white matte,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_b3b9a6c5933b,PHYSICAL_SAMPLE,Sheet1,41,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Cement,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f4ed4e4a585b,PHYSICAL_SAMPLE,Sheet1,42,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Cement,,,dark Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d0b9503f3362,PHYSICAL_SAMPLE,Sheet1,43,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Cement,,,Light grey matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0edafe1c6c72,PHYSICAL_SAMPLE,Sheet1,44,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Terazzo,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_be39386890d4,PHYSICAL_SAMPLE,Sheet1,45,ven_c1ab493c45f7,,Wisma sehati,,Tile,,ZH 6497 Gravity,,,Light grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_a00e62c1d578,PHYSICAL_SAMPLE,Sheet1,46,,,Niro granite,,Tile,,GNL 01 MP,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_b6b319bbc851,PHYSICAL_SAMPLE,Sheet1,47,,,Roman granit,,Tile,,GT 602153R,,,Darlington taupe,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_35205c819d4d,PHYSICAL_SAMPLE,Sheet1,48,,,Roman,,Tile,,G330504,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ccac96abf6f9,PHYSICAL_SAMPLE,Sheet1,49,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Antique Stone,,,Dark Grey GL Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_20c8537bf4d3,PHYSICAL_SAMPLE,Sheet1,50,,,Elegenza,,Tile,,Tovino Grigio,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_367c6db15ed2,PHYSICAL_SAMPLE,Sheet1,51,,,Elegenza,,Tile,,Carara Moderne,,,White,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ed40e8a2531a,PHYSICAL_SAMPLE,Sheet1,52,,,Elegenza,,Tile,,Terazo,,,Beige,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_8a0639083d23,PHYSICAL_SAMPLE,Sheet1,53,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Nova,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_35b734a9d7a2,PHYSICAL_SAMPLE,Sheet1,54,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Milano,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f17d881e4899,PHYSICAL_SAMPLE,Sheet1,55,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Cement,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_ab9123d07830,PHYSICAL_SAMPLE,Sheet1,56,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Silkstone,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_564ce13a267f,PHYSICAL_SAMPLE,Sheet1,57,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Trento,,,Greige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5620b935a6e1,PHYSICAL_SAMPLE,Sheet1,58,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Portland,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_518d35632a3a,PHYSICAL_SAMPLE,Sheet1,59,ven_d37f48d80411,,Titanium,,Tile,,Terrazzo Pompei,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_3d001f6cee7d,PHYSICAL_SAMPLE,Sheet1,60,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo Venice,,,White Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c86019481ed0,PHYSICAL_SAMPLE,Sheet1,61,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo Venice,,,Brown Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e5f904275baf,PHYSICAL_SAMPLE,Sheet1,62,ven_b0fbddb4123c,,Infiniti,,Tile,,Costa,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_87384b6c1282,PHYSICAL_SAMPLE,Sheet1,63,ven_b0fbddb4123c,,Infiniti,,Tile,,Galileo,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e9567c602ad1,PHYSICAL_SAMPLE,Sheet1,64,ven_b0fbddb4123c,,Infiniti,,Tile,,Meteor,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_55b88f37cfc2,PHYSICAL_SAMPLE,Sheet1,65,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,White Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_ece6528518e2,PHYSICAL_SAMPLE,Sheet1,66,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_cccfa9fd4305,PHYSICAL_SAMPLE,Sheet1,67,ven_b0fbddb4123c,,Infiniti,,Tile,,Cemento,,,Cream Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_815e52fb8b4f,PHYSICAL_SAMPLE,Sheet1,68,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo Venice D.,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c870fb691ef1,PHYSICAL_SAMPLE,Sheet1,69,ven_b0fbddb4123c,,Infiniti,,Tile,,Terrazzo Venice,,,Grey Matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_6a1e525b3268,PHYSICAL_SAMPLE,Sheet1,70,,,Roman,,Tile,,GT602151R,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_2088b7a27f69,PHYSICAL_SAMPLE,Sheet1,71,,,Roman,,Tile,,GT602138R,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_7cfa02853bc2,PHYSICAL_SAMPLE,Sheet1,72,,,Roman,,Tile,,G220501 Venere dust,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_903719d2ea97,PHYSICAL_SAMPLE,Sheet1,73,,,Roman,,Tile,,GT602153R,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_4d57a0a2bba7,PHYSICAL_SAMPLE,Sheet1,74,,,Roman,,Tile,,G224001 Sandstone Bone,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_f4596a8800f7,PHYSICAL_SAMPLE,Sheet1,75,,,Roman,,Tile,,GT602154R DMarseille Bone,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_2da1ab84b6fa,PHYSICAL_SAMPLE,Sheet1,76,,,Roman,,Tile,,G330800 dLastrico Ash,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_b36070b84299,PHYSICAL_SAMPLE,Sheet1,77,,,Roman,,Tile,,GT602600R dTerazzo Bone,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_dfb1ecdd3cd7,PHYSICAL_SAMPLE,Sheet1,78,,,Roman,,Tile,,GT602157R dMarseille Coffee,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_4e1525a9698e,PHYSICAL_SAMPLE,Sheet1,79,,,Roman,,Tile,,GT602155R dMarseille Beige,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_0bf15983f9ff,PHYSICAL_SAMPLE,Sheet1,80,,,Roman,,Tile,,G330801 dLastrico Grey,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_61b062036a01,PHYSICAL_SAMPLE,Sheet1,81,,,Roman,,Tile,,GT602156R dMarseille Grey,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_d8c16daa4651,PHYSICAL_SAMPLE,Sheet1,82,,,Roman,,Tile,,GT602023R dBali Beige,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_35befd45361b,PHYSICAL_SAMPLE,Sheet1,83,,,Roman,,Tile,,GT602602R dTerazzo Charcoal,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_88125c9c0a23,PHYSICAL_SAMPLE,Sheet1,84,,,Roman,,Tile,,GT1262003R dConcreto Grigio,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ad30bc96d342,PHYSICAL_SAMPLE,Sheet1,85,,,Roman,,Tile,,GT912237R,,,Mahony pine,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_ba1ed6242f2a,PHYSICAL_SAMPLE,Sheet1,86,,,Roman,,Tile,,GT912238R,,,Mahony rosato,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_578b2ad0b4e5,PHYSICAL_SAMPLE,Sheet1,87,,,Niro,,Tile,,GCA05,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_a9c06cf70c97,PHYSICAL_SAMPLE,Sheet1,88,ven_b8b22aedc372,,Venus,,Tile,,Marble Sand ivory,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_8620fda529d6,PHYSICAL_SAMPLE,Sheet1,89,ven_68902a22673b,,DPhaus,,Tile,,Beton Grigio,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_0ccf77178f52,PHYSICAL_SAMPLE,Sheet1,90,ven_68902a22673b,,DPhaus,,Tile,,Florence,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_feeaf9acf92d,PHYSICAL_SAMPLE,Sheet1,91,ven_68902a22673b,,DPhaus,,Tile,,Engineering Stone W,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f228e8db8147,PHYSICAL_SAMPLE,Sheet1,92,ven_68902a22673b,,DPhaus,,Tile,,Terrazzo Nero,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_ebfe5c06c537,PHYSICAL_SAMPLE,Sheet1,93,ven_b8b22aedc372,,Venus,,Tile,,FS0013mc,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d47061ed3da4,PHYSICAL_SAMPLE,Sheet1,94,ven_b8b22aedc372,,Venus,,Tile,,WSSZ009M,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_b82c076861ca,PHYSICAL_SAMPLE,Sheet1,95,ven_b8b22aedc372,,Venus,,Tile,,YS60303,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1e3e6283983c,PHYSICAL_SAMPLE,Sheet1,96,ven_b8b22aedc372,,Venus,,Tile,,YS60231,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5139ef8661b4,PHYSICAL_SAMPLE,Sheet1,97,ven_b8b22aedc372,,Venus,,Tile,,YS60232,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1ccb137f99ec,PHYSICAL_SAMPLE,Sheet1,98,ven_b8b22aedc372,,Venus,,Tile,,ICC upstone cloud,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_267d6c817724,PHYSICAL_SAMPLE,Sheet1,99;160,ven_68902a22673b,,Dphaus,,Tile,,Terrazo blue chip,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_573d887dd20e,PHYSICAL_SAMPLE,Sheet1,100,,,Niro Granite,,Tile,,GTG06 Arini,,,,,,,,,,,SKU eksplisit tidak tersedia; Vendor tidak match tepat ke direktori List,
matcand_sample_483eb52beec1,PHYSICAL_SAMPLE,Sheet1,101,ven_c1ab493c45f7,,Wisma sehati,,Tile,,HY-HG60069,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d953234b32b7,PHYSICAL_SAMPLE,Sheet1,102,ven_c1ab493c45f7,,Wisma sehati,,Tile,,HY-HG60064,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_6d5e59f31c64,PHYSICAL_SAMPLE,Sheet1,103,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora sand stone,,,beige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_95bfc784b41c,PHYSICAL_SAMPLE,Sheet1,104,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora RC36802 cement,,,grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_569d464a6bf5,PHYSICAL_SAMPLE,Sheet1,105,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora K32303 terazo,,,White,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_2d0c48b004f2,PHYSICAL_SAMPLE,Sheet1,106,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora RC36803 cement,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_bea37c6311ab,PHYSICAL_SAMPLE,Sheet1,107,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Allia Antique Stone,,,Light Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_13ad88fe874e,PHYSICAL_SAMPLE,Sheet1,108,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Allia mz120lismore,,,Light grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_b02a8affc249,PHYSICAL_SAMPLE,Sheet1,109,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora Sand stone,,,Black,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_1f6c58155165,PHYSICAL_SAMPLE,Sheet1,110,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora sand stone,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_895eab7b7125,PHYSICAL_SAMPLE,Sheet1,111,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Rocky,,,Beige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_d3e182587958,PHYSICAL_SAMPLE,Sheet1,112;119,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Galaxy,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_14e65da7d131,PHYSICAL_SAMPLE,Sheet1,113,ven_c1ab493c45f7,,Wisma sehati,,Tile,,lava,,,Grey matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f4050b8e5f30,PHYSICAL_SAMPLE,Sheet1,114,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Turkish sand stone,,,Dark grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_e56e8ddd88a1,PHYSICAL_SAMPLE,Sheet1,115,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Burlington,,,Black matt,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_99fd9063fa87,PHYSICAL_SAMPLE,Sheet1,116,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora RC 36862,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_699e8c98b137,PHYSICAL_SAMPLE,Sheet1,117,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Kiel,,,Beige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_c296840fd616,PHYSICAL_SAMPLE,Sheet1,118,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Soho Ash 6003,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_be3d01054e9f,PHYSICAL_SAMPLE,Sheet1,120,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Allia MCP zh6497 Gravity,,,Light grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_5278df6cf65a,PHYSICAL_SAMPLE,Sheet1,121,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Opus almond,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_619ac43034fc,PHYSICAL_SAMPLE,Sheet1,122,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora K32303A terazo,,,Grey,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_f27f8450bccc,PHYSICAL_SAMPLE,Sheet1,123;126,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Elora gravel stone,,,Beige,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_6635fbc4fe2e,PHYSICAL_SAMPLE,Sheet1,124,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Opus ash GJWOTASN01P,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_8e6aa3dfa108,PHYSICAL_SAMPLE,Sheet1,125,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Allia Q9906D,,,,,,,,,,,SKU eksplisit tidak tersedia,
matcand_sample_654031829cc1,PHYSICAL_SAMPLE,Sheet1,127,ven_c1ab493c45f7,,Wisma sehati,,Tile,,Opus Under,,,,,,,,,,,SKU eksplisit tidak tersedia,
