vendor_row_id,canonical_brand_name,category_raw,tags,product_family_name,reference_url,folder_url,source_notes,jess_status,curated_by,active_status,verified_at,source_sheet,source_row,source_checksum,needs_review_multiline
v0203,Lumo,Finishing,"[""Finishing""]",Stainkess Steel 304 Panel - Tensura Laminate,https://www.tokopedia.com/lumolivingid?utm_campaign=Shop-33470757-7110034-190225-contextual_image-halaman_toko-LSfHao&utm_source=salinlink&utm_medium=share&fbclid=PAZXh0bgNhZW0CMTEAAaf11hdhjeMYx27KP4o_qsqYleRXdWkqEj5WEO1QBNNUYOsTgnB2v_1QAjwCag_aem_W0TO3P2NpUHf8rzHdE6Byw&_branch_match_id=1394971922199593842&_branch_referrer=H4sIAAAAAAAAAwXB2wqCMAAA0L%2FpMS9dlEBimiCEt9CmvozppvM63SSrh769c9i6zvKiKCvv%2BUxJi%2FdDO%2FWKOVW35wKFEZfXuqyGllgRKDKmlk3ACqg6fuICgGtNY4R11M%2FfunGPjhwtcskH%2BsgI7Be3O0E31GI7CNI8lEkz2foLaTHoNgc3CNMRQTUJD5EezKlXm%2BLrEfdsf7bdT9CaCtFODSoF3yQVlsMEH%2BkfJ7UUI68AAAA%3D,"TENSURA CATALOG
 
LUMO bamboo veneer catalog.pdf

LUMO CATALOG",,VERIFIED_GREEN,Jessica,ACTIVE,,List,245,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0204,Luna Rattan,Furniture,"[""Furniture""]",Loose Furniture - Rattan,https://www.lunabalifurniture.com/?utm_source=linktree&utm_medium=social,,"Mirror, Chair, Basket, Cabint,Table",VERIFIED_GREEN,Jessica,ACTIVE,,List,246,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0206,Luxtura - Aplikator Suzuka Indonesia,Materials,"[""Materials""]",Texture Paint Applicator,,Luxtura - Applicator Texture Paint,,VERIFIED_GREEN,Jessica,ACTIVE,,List,247,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0207,Madana,Flooring,"[""Flooring""]",Terrazzo,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,248,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0207,Madana,Flooring,"[""Flooring""]",Cement,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,249,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0207,Madana,Wall Finishing,"[""Wall Finishing""]",Glass brick,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,250,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0208,Magnolia V-ga,Decorative,"[""Decorative""]",Artificial Plants,"https://magnoliavga.com/artificial-vertical-garden/
https://magnoliavga.com/artificial-planter-box/
https://magnoliavga.com/artificial-ceiling-garden/
https://magnoliavga.com/artificial-landed-garden/
https://magnoliavga.com/artificial-hanging-plant-dan-garden/
https://magnoliavga.com/artificial-tree/",Magnolia Vga,https://www.tokopedia.com/magnoliavga,VERIFIED_GREEN,Jessica,ACTIVE,,List,251,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0209,Malibu,Door & Window,"[""Door & Window""]",Aluminium Door & Window,https://aluprima.com/wp-content/uploads/catalog/catalog_21-07-14.pdf,https://drive.google.com/drive/folders/1cMBZOjV2lkGFbWmYCHUUttfKy0iQDZHm?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,252,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0210,Malka Metal,Furniture,"[""Furniture""]",Office Furniture,,https://drive.google.com/drive/folders/1EV990bL5fqSD59CLj3HBuHf8clB0XhdO?usp=drive_link,"Kursi Office, Meja Office, Storage, Outdoor Umbrella",VERIFIED_GREEN,Jessica,ACTIVE,,List,253,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0210,Malka Metal,Materials,"[""Materials""]","Metal Signage, Sculpture, Decorative Lighting, Decorative Wall",,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,254,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0211,Marmer Berkat Abadi,Finishing,"[""Finishing""]",Marmer - Granit,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,255,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0212,Marmer X,Finishing,"[""Finishing""]",Marmer,,Marmer X,"Sinteres Stone, Statuario, Terrazo,Granit",VERIFIED_GREEN,Jessica,ACTIVE,,List,256,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0213,Master Wood,Door,"[""Door""]",Engineering Door,,https://drive.google.com/drive/folders/1X5YMalBE7Fgg47Y3cQijeD3Cdn14QzvG?usp=drive_link,"Kitchen, Wardrobe Set",VERIFIED_GREEN,Jessica,ACTIVE,,List,257,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0214,Masterlamp,Lighting,"[""Lighting""]",Hanging Lamp,https://www.instagram.com/masterlamp_onsale_jdc?igsh=MTdyZHBid2NjZW9zZA==,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,258,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0215,Matsuo indonesia,Flooring,"[""Flooring""]",Ceramic & Tiles,,https://drive.google.com/drive/folders/1DfhKhrDwSDmMkrhF3vKS05AzH7h88FOc?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,259,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0215,Matsuo indonesia,Wall Finishing,"[""Wall Finishing""]",Ceramic & Tiles,https://www.matsuo.co.id/?fbclid=PAdGRleANi64dleHRuA2FlbQIxMQABp2_IObGj81ua_GEjQNLLvUorLPp-PvNUbgDlX36JHUE7qVpqgEtSoE3qLBd9_aem_-N6aamxDhWbc0eTTSvB4sA,https://drive.google.com/drive/folders/1DfhKhrDwSDmMkrhF3vKS05AzH7h88FOc?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,260,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0216,Mbarep Jati (Pintu Jati Asli),Door,"[""Door""]",Pintu Jati - Custom Kayu,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,261,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0217,Megatone Powder Coating,Finishing,"[""Finishing""]",Megatone Powder Coating,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,262,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0218,Meglio,Accessories,"[""Accessories""]","Object Decorations, Vase, Wall Artwork, Game Boar, Table Lamp, Decor Book",https://www.tokopedia.com/meglio-home?utm_campaign=Shop-5632892-13400633-160423&utm_source=salinlink&utm_medium=share&_branch_match_id=1193102772423888432&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXL8nPzi9ITclM1MvJzMvWr0xKDvCqMCgxrEyyrytKTUstKsrMS49PKsovL04tsnXOKMrPTQUAyuN%2BGzwAAAA%3D,https://drive.google.com/drive/folders/19np2H9KlnTGIvqD-Y1hKWBH8A7m1Zx0i?usp=drive_link,Interior Goods,VERIFIED_GREEN,Jessica,ACTIVE,,List,263,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0219,Miann Living,Furniture,"[""Furniture""]",Loose Furniture,,,"Shelf, Vanity Table, Stool, Console, Table, Sofa, Chair",INACTIVE_RED,,ARCHIVED,,List,264,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0220,Mil & Bay,Accessories,"[""Accessories""]","Lamp, Vase, Mirror",,,Rattan,VERIFIED_GREEN,Jessica,ACTIVE,,List,265,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0220,Mil & Bay,Furniture,"[""Furniture""]",Loose Furniture,,,Rattan,VERIFIED_GREEN,Jessica,ACTIVE,,List,266,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0221,Milanceramic Tiles,Wall Finishing & Flooring,"[""Wall Finishing & Flooring""]","Ceramics, Tiles",,https://drive.google.com/drive/folders/1qVgYn8mlOygarIUvQS0KyxZy9j2U1azX?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,267,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0222,MiLL Aluminium,Door & Window,"[""Door & Window""]","Partition, Facade",,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,268,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0223,Mimos Surface,Stones,"[""Stones""]","Marbles, Granite",https://www.monolithsurfaces.com/catalogues.php,https://drive.google.com/drive/folders/1DmQVEhVH_9_zMFpBhEi60MP-jWr260qw?usp=share_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,269,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0224,Miratap,Kitchen,"[""Kitchen""]",System Kitchen,,Best Selection miratap 2024.pdf,,VERIFIED_GREEN,Jessica,ACTIVE,,List,270,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0226,Modeco,Wall Finishing,"[""Wall Finishing""]",PU Stone Panel,,https://drive.google.com/drive/folders/1fH-nf_50FPRMiywyrYDXcsrr9XO3bB02?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,271,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0227,Modern Dekorindo,Ceiling,"[""Ceiling""]",PVC,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,272,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0227,Modern Dekorindo,Wall Finishing,"[""Wall Finishing""]",Vinyl Tiles,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,273,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0227,Modern Dekorindo,Wall Finishing,"[""Wall Finishing""]",WPC,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,274,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0227,Modern Dekorindo,Wall Finishing,"[""Wall Finishing""]",PVC,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,275,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0228,Moire,Accessories,"[""Accessories""]",Rugs,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,276,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0229,Mokatt Living,Finishing,"[""Finishing""]",Fabric - Wall Covering,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,277,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0230,Monolith,Finishing,"[""Finishing""]",Marble - Granite,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,278,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0230,Monolith,Finishing,"[""Finishing""]",Marble,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,279,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0231,Monoliving,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1FKWSqMrSJafjt4IfGxnC4eFtFIsocTsh?usp=drive_link,"Sofa, Bedframe, Tables, Chairs",VERIFIED_GREEN,Jessica,ACTIVE,,List,280,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0232,Monostar,Flooring,"[""Flooring""]",SPC,,https://drive.google.com/drive/folders/1Eo4HEz82AvWd7N_i1Q0JUiDJRtc2Kjoj?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,281,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0233,Moonliving,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1vsVDuLr-8ktsjXATVvBbU2nLts-btMzb?usp=drive_link,"Chair, Table, Stool, Bar Chair, Dining Table, Sofa",VERIFIED_GREEN,Jessica,ACTIVE,,List,282,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0234,Morgen,Lighting,"[""Lighting""]",,,Katalog,,VERIFIED_GREEN,Jessica,ACTIVE,,List,283,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0235,Morse Alam,Stones,"[""Stones""]",Marmer - Granit,https://www.instagram.com/catalog.morsealam?igsh=MWRmc2V6bmN0aHd0eg==,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,284,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0236,Mosaic Mass,Tiles,"[""Tiles""]",Decorative Mosaic,,https://onedrive.live.com/?redeem=aHR0cHM6Ly8xZHJ2Lm1zL2IvcyFBdXctTnNMQmhOUWxnZVotUHBfUEoxTFZJS3JoeUE%5FZT0zQ2xMTEw&cid=25D484C1C2363EEC&id=25D484C1C2363EEC%2129566&parId=25D484C1C2363EEC%2129565&o=OneUp,,VERIFIED_GREEN,Jessica,ACTIVE,,List,285,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0237,Mosaicart,Wall Finishing,"[""Wall Finishing""]","Wall Panel - Mosaic, 3D Artistic Cladding",,https://drive.google.com/drive/folders/1eOU8iMr0J1LrwPkNn0lZFChwD9YBItt8?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,286,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0238,Mozza,Tiles,"[""Tiles""]",Mosaic,,https://drive.google.com/drive/folders/19TsCUSuC7kIM19KQ2MxbPhtfKjqUrJaI?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,287,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0239,MUKA,Finishing,"[""Finishing""]",Real Wood Veneer,https://mukasurfaces.com/products,MUKA,,VERIFIED_GREEN,Jessica,ACTIVE,,List,288,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0240,Muro Paint,Wall Finishing,"[""Wall Finishing""]",Decorative Paint,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,289,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0241,Murova Aluminium,Door,"[""Door""]",Interior Door System,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,290,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0242,Naura Artificial,Decorative,"[""Decorative""]",Artificial Plants,,Naura Artificial,,VERIFIED_GREEN,Jessica,ACTIVE,,List,291,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0243,New Wicker,Furniture,"[""Furniture""]",Loose Furniture & Accessories - Rattan Furniture,,,"Sofa, Tables, Cabinets",VERIFIED_GREEN,Jessica,ACTIVE,,List,292,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0244,Nexsta,Door & Window,"[""Door & Window""]",Alluminium Sliding,"https://online.fliphtml5.com/imiiz/tmru/#p=H1
https://online.fliphtml5.com/imiiz/skkl/
https://online.fliphtml5.com/imiiz/cruv/#p=1
https://online.fliphtml5.com/imiiz/kulc/
https://online.fliphtml5.com/imiiz/btbo/",,Corner Sliding,VERIFIED_GREEN,Jessica,ACTIVE,,List,293,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0245,Nobel Carpets,Accessories,"[""Accessories""]",Rugs,,https://drive.google.com/drive/folders/1GMeZ3gRR_HQrJ50gdolXZnQlF5rmFW37?usp=sharing,,VERIFIED_GREEN,Jessica,ACTIVE,,List,294,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0246,Nood,Furniture,"[""Furniture""]",Loose Furniture,,,"Sorfa, Chair, Tables, Mirror",VERIFIED_GREEN,Jessica,ACTIVE,,List,295,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0247,Novacolor,Wall Finishing,"[""Wall Finishing""]",Texture Paint,https://drive.google.com/drive/folders/1l0DmHJ2AIAB1N0-q_v7TgXRPNdOgQ0Yf?usp=share_link,https://drive.google.com/drive/folders/10CFKdDGXxq3daF5fVkiu_1l19cYsPW5f?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,296,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0248,Nu Stone Republic,Finishing,"[""Finishing""]",Marble - Granite,,,"Marmer, Granit, Onyx, Travertine",VERIFIED_GREEN,Jessica,ACTIVE,,List,297,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0249,Nurco Lighting,Lighting,"[""Lighting""]",LED,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,298,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0250,Nusa Sarana,Finishing,"[""Finishing""]","Decorative Paint, Roof Paint, Wood Paint, Waterproofing, Auto Refinish",,,"Distributor SCI Paint, Spectrum",VERIFIED_GREEN,Jessica,ACTIVE,,List,299,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0251,Olina Furniture,Furniture,"[""Furniture""]",Loose Furniture,,,"Sofa, Kursi, Padded Wall, Head Board, Rattan, Table",VERIFIED_GREEN,Jessica,ACTIVE,,List,300,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0252,Olo Home,Furniture,"[""Furniture""]",,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,301,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0253,Omah Bata,Wall Finishing,"[""Wall Finishing""]","Bata Expose, Decorative Brick",,https://drive.google.com/drive/folders/1Gh-gl9ZuWb_btwPFdW7HfNdioFyw9KZL?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,302,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0254,Onassis,Hardware,"[""Hardware""]",Handle & Knobs & Digital Door Lock,,https://drive.google.com/drive/folders/1SyIVJiLjNIOH-2oTwIlu4i2P3-NNeE7U?usp=sharing,,VERIFIED_GREEN,Jessica,ACTIVE,,List,303,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0255,Onna,Materials,"[""Materials""]",Roller Blind,https://www.tokopedia.com/onnaprima?utm_campaign=Shop%20Share&utm_source=ios&utm_medium=Share&_branch_match_id=765074945979680988&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXL8nPzi9ITclM1MvJzMvW9zK3NAhODQqLSkmyrytKTUstKsrMS49PKsovL04tsnXOKMrPTQUASnyXqzwAAAA%3D,https://drive.google.com/drive/folders/1v3HEhZsVji55GYuk9iK24etDxV9-Kroj,,VERIFIED_GREEN,Jessica,ACTIVE,,List,304,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0256,Osborn,Finishing,"[""Finishing""]",PVC Board - Wallboard - UV board,,https://drive.google.com/drive/folders/1u-_m9P4OAANOtmn2fVye9sspGaka67VG?usp=sharing,,VERIFIED_GREEN,Jessica,ACTIVE,,List,305,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0257,Oscar Barisol,Ceiling,"[""Ceiling""]",Barrisol,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,306,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0258,Oslo,Flooring,"[""Flooring""]",SPC,https://drive.google.com/drive/folders/1hqguK326xLlabvzz_cp3ftjeqcJdPowi,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,307,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0258,Oslo,Furniture,"[""Furniture""]",Loose Furniture,https://drive.google.com/drive/folders/1hqguK326xLlabvzz_cp3ftjeqcJdPowi,,"Chair, Tables, Accessories",VERIFIED_GREEN,Jessica,ACTIVE,,List,308,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0259,Paloma,Hardware,"[""Hardware""]",Handle & Knobs,,https://drive.google.com/drive/folders/1cUR5CjW0T6tkBEPrfoNjCREIWVm1QW5B?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,309,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0259,Paloma,Sanitary,"[""Sanitary""]",Sanitary hardware,,https://drive.google.com/drive/folders/1cUR5CjW0T6tkBEPrfoNjCREIWVm1QW5B?usp=drive_link,Sudah tidak aktif dari 2021,INACTIVE_RED,,ARCHIVED,,List,310,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0260,Pamosproject,Furniture,"[""Furniture""]",Loose Furniture (Table - Cabinet - Chair - Sofa),,https://drive.google.com/drive/folders/1NhKutV5jahOxuCrnIVfNWYuumqhwbTaA?usp=sharing,,VERIFIED_GREEN,Jessica,ACTIVE,,List,311,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0261,Pandawa Indonesia,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1Ug4Obqq6MW6p6gwQEhJerMCryzVW30y2?usp=drive_link,"Chair, Table, Cabinet",VERIFIED_GREEN,Jessica,ACTIVE,,List,312,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0262,Panelinc,Wall Finishing,"[""Wall Finishing""]",BioTerra Panel - Solid color - Fabric - Wood - Texture,https://panelinc.id/wall-panel-products/,,Wall Panel,VERIFIED_GREEN,Jessica,ACTIVE,,List,313,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0263,Panelku,Wall Finishing,"[""Wall Finishing""]",WPC,,https://drive.google.com/drive/folders/1IENtu0ZHFSjkUGVhxmXRPL8PpIBSGzSF?usp=drive_link,"Wall Panel. Ceiling, Acoustic Panel, Louver",VERIFIED_GREEN,Jessica,ACTIVE,,List,314,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0264,Papan Ruma Terrazo,Finishing,"[""Finishing""]",Terrazzo,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,315,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0265,Paper Yarn,Materials,"[""Materials""]","Wallpaper, Forescolor, Vinyl Tiles, Bace Panel, Laminate Product",,"https://drive.google.com/drive/folders/1Hruf9dRN-WzbuwDcUkLYijTUyVsVYkxU?usp=drive_link
https://drive.google.com/drive/folders/14QhwvZCxSmaDkDd49ZjrVUaMfI50J_jg?usp=drive_link","LX Hausys, Byucksan, Meltek",VERIFIED_GREEN,Jessica,ACTIVE,,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0266,Penta Prima Paint,Painting,"[""Painting""]",,,https://static.myqrcode.mobi/user-media-prod/Elastomeric_Texture_Paint_R1_e319c8b0_7zblx0,*Coating juga,VERIFIED_GREEN,Jessica,ACTIVE,,List,317,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0267,Perintis Logam Metal,Materials,"[""Materials""]",Expanded Perforated Metal,https://id.shp.ee/S88Yumb?fbclid=PARlRTSANm6fpleHRuA2FlbQIxMQABp2UmOMZ2kGbA5NhzYPplR1EycYzTok4XvlGQgo9JOftLznXb-UfhhI4Xwmiv_aem_9akHo42sLvpFqHkio_YsEg,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,318,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0268,Phomi,Wall Finishing,"[""Wall Finishing""]",Cladding & Facade,,https://drive.google.com/drive/folders/1BivdmUyzf_iwm11_KdnB1fssWUvIJxvi?usp=drive_link,Last Update IG October 2022,INACTIVE_RED,,ARCHIVED,,List,319,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0269,Pietra Bianca,Sanitary,"[""Sanitary""]",Bathroom Accessories,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,320,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0270,Pineapple,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1CzgHm_qoNYJ5-SGUeaIGGsgU218LixhK?usp=drive_link,"Chair, Table",VERIFIED_GREEN,Jessica,ACTIVE,,List,321,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0271,Plaswood,Flooring,"[""Flooring""]","SPC, Vinyl","https://www.plaswoodindonesia.com/texture-spc
https://www.plaswoodindonesia.com/texture-vinyl",,,VERIFIED_GREEN,Jessica,ACTIVE,,List,322,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0271,Plaswood,Panel,"[""Panel""]",PVC Hollow,https://www.plaswoodindonesia.com/texture-candh-panel,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,323,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0271,Plaswood,Plafon,"[""Plafon""]",PVC,https://www.plaswoodindonesia.com/texture-plafon,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,324,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0271,Plaswood,Wall Finishing,"[""Wall Finishing""]","WPC, PVC Wallboard, PVC Wallmoulding, SPC  Wallmarble, WPE, Bevel Glass","https://www.plaswoodindonesia.com/texture-wpc
https://www.plaswoodindonesia.com/texture-wall-board",,Ada Foamboard & Acopanel,VERIFIED_GREEN,Jessica,ACTIVE,,List,325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
